Inmateid,Bookingid,Last Admission Date,InmateLast,Inmatefirst,Gender,Race,Age at booking,Days in Custody from Last Admission Date,casedisposition,ChargeDescription,Statute,ChargeCrimeType,CurrentBond,TotalBond,City,Zip
1935198012,1398325183,5/20/16,,,Male,Latino,52,11,Case Continued,Aggravated Battery,38-12-4,,"$70,000 ","$105,000 ",Chicago,60639
1935198974,1398325186,5/20/16,,,Male,Hispanic White,50,11,Sentenced County Time,DRIVING RVK/SUSP DUI/SSS 2ND,625 ILCS 5/6-303(a),Class 4 Felony,$0 ,$0 ,Wheeling,60090
1935196651,1398325187,5/20/16,,,Male,Hispanic White,29,11,Case Continued,AGG ASLT/USE DDLY WEAP/RIFLE,720 ILCS 5/12-2(c)(1),Class A Misdemeanor,"$100,000 ","$100,000 ",CHICAGO,60647
1935197393,1398325188,5/20/16,,,Male,Latino,53,11,Case Continued,CONTRIB CRIM DELINQ MINOR,720 ILCS 5/12C-30(a),Class A Misdemeanor,$0 ,$0 ,ELGIN,60000
1935193080,1398325191,5/20/16,,,Female,White,42,11,Case Continued,THEFT CONTROL INTENT $500<10K,720 ILCS 5/16-1(a)(1)(A),Class 3 Felony,"$150,000 ","$150,000 ",joliet,60435
1935191640,1398325192,5/20/16,,,Male,Black,34,11,Case Continued,DRIVING ON REVOKED LICENSE,625 ILCS 5/6-303(a),Class A Misdemeanor,$0 ,$0 ,palatine,60074
1935196079,1398325193,5/20/16,,,Male,White,26,11,Case Continued,BURGLARY,720 ILCS 5/19-1(a),Class 2 Felony,$0 ,$0 ,Rolling Meadows,60008
1935194701,1398325194,5/20/16,,,Female,White,32,11,Case Continued,"Violation, Modification, or Revocation of Probation",730 ILCS 5 5-6-4,,"$75,000 ","$75,000 ",Glendale Hts,60139
1935192282,1398325195,5/20/16,,,Female,Black,50,11,Case Continued,"IDENTITY THEFT $2,000<$10,000",720 ILCS 5/16G-15(a)(1),Class 3 Felony,"$75,000 ","$75,000 ",CHICAGO,60644
1935195792,1398325197,5/20/16,,,Male,Black,45,11,Sentenced County Time,DRIVING ON SUSPENDED LICENSE,625 ILCS 5/6-303(a),Class A Misdemeanor,$0 ,$0 ,Chgohgts,60411
1935196965,1398325198,5/20/16,,,Male,Black,42,11,Case Continued,ARMED HABITUAL CRIMINAL,720 ILCS 5/24-1.7(a),Class X Felony,"$150,000 ","$150,000 ",FOREST PARK,60130
1935196965,1398325198,5/20/16,,,Male,Black,42,11,Case Continued,AGG DUI/3,625 ILCS 5/11-501(a),Class 2 Felony,$0 ,"$150,000 ",FOREST PARK,60130
1935197001,1398325199,5/20/16,,,Male,White,26,11,Case Continued,"Violation, Modification, or Revocation of Probation",730 ILCS 5 5-6-4,,"$40,000 ","$80,000 ",Arlington Heights,60004
1935194845,1398325200,5/20/16,,,Male,Black,23,11,Case Continued,"Violation, Modification, or Revocation of Probation",730 ILCS 5 5-6-4,,"$75,000 ","$75,000 ",Chicago,60653
1935192013,1398325203,5/20/16,,,Male,White,41,11,Sentenced County Time,ROBBERY,720 ILCS 5/18-1(a),Class 2 Felony,$0 ,$0 ,HICKORY HILLS,60457
1935198014,1398325204,5/20/16,,,Male,Hispanic White,23,11,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,CHGO,60623
1935198015,1398325206,5/20/16,,,Female,Hispanic White,19,11,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,"$5,000 ",CHICAGO,60623
1935198015,1398325206,5/20/16,,,Female,Hispanic White,19,11,Case Continued,RETAIL THEFT/DISP MERCH/<$300,720 ILCS 5/16-25(a)(1),Class A Misdemeanor,"$5,000 ","$5,000 ",CHICAGO,60623
1935195059,1398325207,5/20/16,,,Female,Black,59,11,Case Continued,AGG DUI/3/BAC 0.16+,625 ILCS 5/11-501(a),Class 2 Felony,"$100,000 ","$100,000 ",CHI CAGO,60636
1935196628,1398325210,5/20/16,,,Male,Black,26,11,Case Continued,MFG/DEL CAN 2.5<10 GRAMS/SCH,720 ILCS 550/5.2(d),Class 4 Felony,$0 ,$0 ,CHICAGO,60636
1935195715,1398325211,5/20/16,,,Male,Black,23,11,,,,,,,Chicago,60644
1935199041,1398325212,5/20/16,,,Male,White,60,11,Case Continued,MFG/DEL 1<15 GR HEROIN/ANALOG,720 ILCS 570/401(c)(1),Class 1 Felony,"$50,000 ","$50,000 ",HOMELESS,HOMELESS
1935192532,1398325213,5/20/16,,,Male,Black,38,11,,,,,,,Chicago,60640
1935192096,1398325215,5/20/16,,,Male,Black,23,11,Case Continued,MFG/DEL 15/+ GR HEROIN/ANALOG,720 ILCS 570/401(a)(1),Class X Felony,$0 ,"$25,000 ",CHICAGO,60624
1935192096,1398325215,5/20/16,,,Male,Black,23,11,Case Continued,AGG FLEEING POLICE/21 MPH OVER,625 ILCS 5/11-204.1(a)(1),Class 4 Felony,"$25,000 ","$25,000 ",CHICAGO,60624
1935192639,1398325217,5/20/16,,,Male,Hispanic White,24,11,Case Continued,POSS AMT CON SUB EXCEPT(A)/(D),720 ILCS 570/402(c),Class 4 Felony,"$10,000 ","$10,000 ",Cicero,0
1935192639,1398325217,5/20/16,,,Male,Hispanic White,24,11,Time Considered Served,RESIST/OBSTRUCT PEACE OFFICER,720 ILCS 5/31-1,Class A Misdemeanor,$0 ,"$10,000 ",Cicero,0
1935199867,1398325218,5/20/16,,,Female,Black,46,11,Case Continued,PEDEST SOLICIT RIDE ON ROADWAY,625 ILCS 5/11-1006(a),Class A Misdemeanor,"$2,500 ","$2,500 ",,
1935196125,1398325219,5/20/16,,,Male,White,27,11,Case Continued,AGGRAVATED BATTERY,720 ILCS 5/12-3.05,Generic Code For Any Class,$0 ,$0 ,Justice,60458
1935195233,1398325220,5/20/16,,,Male,Hispanic Black,33,11,Case Continued,AGG ASLT/USE DDLY WEAP/RIFLE,720 ILCS 5/12-2(c)(1),Class A Misdemeanor,"$5,000 ","$5,000 ",Chicago,60622
1935198018,1398325221,5/20/16,,,Male,Hispanic White,36,11,Sentenced County Time,DRVG UNDER INFLU OF ALCOHOL,625 ILCS 5/11-501(a)(2),Class A Misdemeanor,$0 ,"$25,000 ",CHICAGO,60623
1935198018,1398325221,5/20/16,,,Male,Hispanic White,36,11,Case Continued,AGG BATTERY/PEACE OFFICER,720 ILCS 5/12-3.05(d)(4),Class 2 Felony,"$25,000 ","$25,000 ",CHICAGO,60623
1935195193,1398325222,5/20/16,,,Male,Latino,19,11,Case Continued,RECEIVE/POSS/SELL STOLEN VEH,625 ILCS 5/4-103(a)(1),Class 2 Felony,$0 ,"$6,000 ",CHICAGO,60603
1935195193,1398325222,5/20/16,,,Male,Latino,19,11,Case Continued,POSS AMT CON SUB EXCEPT(A)/(D),720 ILCS 570/402(c),Class 4 Felony,"$6,000 ","$6,000 ",CHICAGO,60603
1935197165,1398325223,5/20/16,,,Male,Black,49,11,Case Continued,MFG/DEL COCAINE/SCH/PUB HS/PK,720 ILCS 570/407(b)(1),Class X Felony,$0 ,$0 ,Maywood,60153
1935198912,1398325224,5/20/16,,,Male,Black,55,11,Case Continued,THEFT/DISP MERCH/<$300/PRECONV,720 ILCS 5/16-25(a)(1),Class 4 Felony,"$25,000 ","$25,000 ",Chicago,60130
1935195374,1398325225,5/20/16,,,Male,Black,40,11,Case Continued,DOMESTIC BTRY/PHYSICAL CONTACT,720 ILCS 5/12-3.2(a)(2),Class A Misdemeanor,"$75,000 ","$75,000 ",Chgo,60623
1935197731,1398325227,5/20/16,,,Male,White,25,11,Case Continued,THEFT CON INTENT PERSON <$500,720 ILCS 5/16-1(a)(1)(A),Class 3 Felony,$0 ,$0 ,Cicero,60804
1935196171,1398325229,5/20/16,,,Male,Black,21,11,Case Continued,POSS AMT CON SUB EXCEPT(A)/(D),720 ILCS 570/402(c),Class 4 Felony,$0 ,$0 ,chicago,60609
1935193707,1398325231,5/20/16,,,Male,Black,26,11,Case Continued,AGG FLEEING/2+ CON DEVICES,625 ILCS 5/11-204.1(a)(4),Class 4 Felony,$0 ,$0 ,Chicago,60636
1935194862,1398325417,5/21/16,,,Male,Black,20,10,Case Continued,AGG ASLT/USE DDLY WEAP/RIFLE,720 ILCS 5/12-2(c)(1),Class A Misdemeanor,"$5,000 ","$5,000 ",Chicago,60659
1935197890,1398325418,5/21/16,,,Male,Black,24,10,Case Continued,DOMESTIC BATTERY/BODILY HARM,720 ILCS 5/12-3.2(a)(1),Class A Misdemeanor,"$25,000 ","$25,000 ",Chgo,60622
1935198019,1398325421,5/21/16,,,Male,White,37,10,Case Continued,DOMESTIC BATTERY/BODILY HARM,720 ILCS 5/12-3.2(a)(1),Class A Misdemeanor,"$5,000 ","$5,000 ",Crete,60417
1935193200,1398325422,5/21/16,,,Male,Black,55,10,Case Continued,BURGLARY,720 ILCS 5/19-1(a),Class 2 Felony,"$50,000 ","$50,000 ",Chicago,60629
1935193532,1398325423,5/21/16,,,Male,Black,47,10,Case Continued,UNLAWFUL USE BLACK-JACK/KNIFE,720 ILCS 5/24-1(a)(1),Class A Misdemeanor,"$5,000 ","$5,000 ",Chicago,60624
1935197869,1398325424,5/21/16,,,Male,Black,49,10,Case Continued,RET THEFT/LES RTN PROP/>$300,720 ILCS 5/16-25(a)(8),Class 3 Felony,"$50,000 ","$50,000 ",CHICAGO,60640
1935196988,1398325425,5/21/16,,,Male,Black,26,10,Case Continued,POSS AMT CON SUB EXCEPT(A)/(D),720 ILCS 570/402(c),Class 4 Felony,"$100,000 ","$100,000 ",Joliet,60432
1935199083,1398325427,5/21/16,,,Male,Hispanic White,19,10,Case Continued,AGG DISCHARGE FIREARM/OCC VEH,720 ILCS 5/24-1.2(a)(2),Class 1 Felony,"$750,000 ","$750,000 ",CHICAGO,60608
1935199083,1398325427,5/21/16,,,Male,Hispanic White,19,10,Case Continued,POSS FIREARM W/ DEFACED SER NO,720 ILCS 5/24-5(b),Class 3 Felony,$0 ,"$750,000 ",CHICAGO,60608
1935192070,1398325429,5/21/16,,,Male,Black,21,10,Case Continued,AGG BATTERY/PEACE OFFICER,720 ILCS 5/12-3.05(d)(4),Class 2 Felony,"$250,000 ","$250,000 ",CHICAGO,60621
1935197189,1398325430,5/21/16,,,Male,Black,19,10,Case Continued,AGG UUW/PERSON/<21,720 ILCS 5/24-1.6(a)(2),Class 4 Felony,"$100,000 ","$100,000 ",Chicago,60636
1935197098,1398325431,5/21/16,,,Female,Black,32,10,Case Continued,CRIM SEX ASSAULT/FORCE,720 ILCS 5/11-1.20(a)(1),Class 1 Felony,"$50,000 ","$400,000 ",Chgo,60643
1935195283,1398325432,5/21/16,,,Male,Black,55,10,Case Continued,RET THEFT/DISP MERCH/>$300,720 ILCS 5/16-25(a)(1),Class 3 Felony,"$10,000 ","$10,000 ",Chicago,60637
1935197509,1398325433,5/21/16,,,Male,Black,23,10,Case Continued,MURDER/INTENT TO KILL/INJURE,720 ILCS 5/9-1(a)(1),Class M Felony (Murder),$0 ,$0 ,CHICAGO,60636
1935197313,1398325434,5/21/16,,,Male,Black,48,10,Case Continued,"Violation, Modification, or Revocation of Probation",730 ILCS 5 5-6-4,,$0 ,$0 ,,
1935198020,1398325435,5/21/16,,,Male,Hispanic White,25,10,Case Continued,DOMESTIC BATTERY/BODILY HARM,720 ILCS 5/12-3.2(a)(1),Class A Misdemeanor,"$5,000 ","$5,000 ",CHICAGO,60647
1935194839,1398325436,5/21/16,,,Male,Black,22,10,Case Continued,AGG ASLT/USE DDLY WEAP/RIFLE,720 ILCS 5/12-2(c)(1),Class A Misdemeanor,"$5,000 ","$5,000 ",Chicago,60645
1935196049,1398325437,5/21/16,,,Male,Black,35,10,Case Continued,"Violation, Modification, or Revocation of Probation",730 ILCS 5 5-6-4,,$0 ,"$50,000 ",Chicago,60637
1935196049,1398325437,5/21/16,,,Male,Black,35,10,Case Continued,IDENTITY THEFT/<$300,720 ILCS 5/16-30(a)(1),Class 4 Felony,"$50,000 ","$50,000 ",Chicago,60637
1935198023,1398325439,5/21/16,,,Male,Black,41,10,Sentenced County Time,MANU/DEL CAN 2.5-10 GRAMS/SCH,720 ILCS 550/5(b),Class 4 Felony,"$10,000 ","$10,750 ",Chicago,60621
1935198023,1398325439,5/21/16,,,Male,Black,41,10,Case Continued,INDIRECT CIVIL CONTEMPT,720 ILCS 5/1-3,Other,$250 ,"$10,750 ",Chicago,60621
1935193339,1398325440,5/21/16,,,Female,Black,47,10,Case Continued,DOMESTIC BATTERY/BODILY HARM,720 ILCS 5/12-3.2(a)(1),Class A Misdemeanor,"$10,000 ","$85,000 ",Chicago Heights,60411
1935197079,1398325441,5/21/16,,,Male,Black,58,10,Case Continued,CRIMINAL TRESPASS BUILDING,720 ILCS 5/21-3(a)(1),Class B Misdemeanor,"$50,000 ","$50,000 ",CHICAGO,60609
1935199440,1398325442,5/21/16,,,Male,Black,27,10,Case Continued,POSS CANNABIS/30-500 GRAM/SUBQ,720 ILCS 550/4(d),Class 3 Felony,$0 ,"$25,000 ",Chicago,60628
1935199440,1398325442,5/21/16,,,Male,Black,27,10,Case Continued,POSS AMT CON SUB EXCEPT(A)/(D),720 ILCS 570/402(c),Class 4 Felony,"$25,000 ","$25,000 ",Chicago,60628
1935195035,1398325443,5/21/16,,,Male,Black,46,10,Case Continued,MFG/DEL 1<15 GR HEROIN/ANALOG,720 ILCS 570/401(c)(1),Class 1 Felony,$0 ,"$50,000 ",Chicago,60609
1935195035,1398325443,5/21/16,,,Male,Black,46,10,Case Continued,IDENTITY THEFT/$300-$2000,720 ILCS 5/16-30(a)(1),Class 3 Felony,"$50,000 ","$50,000 ",Chicago,60609
1935198024,1398325444,5/21/16,,,Male,White,46,10,Case Continued,AGG DUI LIC SUSP OR REVOKED,625 ILCS 5/11-501(a),Class 4 Felony,"$50,000 ","$50,000 ",Oaklawn,60453
1935196197,1398325445,5/21/16,,,Male,Black,26,10,Case Continued,POSS CANNABIS/10-30 GRAM/SUBQ,720 ILCS 550/4(c),Class 4 Felony,$0 ,"$50,000 ",Blue Island,60406
1935196197,1398325445,5/21/16,,,Male,Black,26,10,Case Continued,POSS CANNABIS/30-500 GRAM/1ST,720 ILCS 550/4(d),Class 4 Felony,"$50,000 ","$50,000 ",Blue Island,60406
1935193498,1398325446,5/21/16,,,Male,Black,52,10,Case Continued,AGG ASSAULT/DEADLY WEAPON,720 ILCS 5/12-2(a)(1),Class A Misdemeanor,"$5,000 ","$5,000 ",Chgo,
1935198025,1398325447,5/21/16,,,Male,White,25,10,Case Continued,AGG BATTERY/JUDGE/EMT,720 ILCS 5/12-3.05(d)(5),Class 3 Felony,"$50,000 ","$50,000 ",MIDLOTHIAN,60445
1935192776,1398325448,5/21/16,,,Male,White,37,10,Case Continued,DRVG UNDER INFLUENCE OF DRUG,625 ILCS 5/11-501(a)(3),Class A Misdemeanor,"$25,000 ","$25,000 ",CHICAGO HEIGHTS,60411
1935192776,1398325448,5/21/16,,,Male,White,37,10,Case Continued,AGG DUI/NO VALID DL,625 ILCS 5/11-501(a),Class 4 Felony,$0 ,"$25,000 ",CHICAGO HEIGHTS,60411
1935192580,1398325451,5/21/16,,,Male,Black,32,10,Sentenced County Time,DRIVING ON REVOKED LICENSE,625 ILCS 5/6-303(a),Class A Misdemeanor,"$5,000 ","$5,000 ",Chgo,60628
1935198026,1398325452,5/21/16,,,Male,Black,22,10,Case Continued,AGG UUW/PERSON/LOADED FIREARM,720 ILCS 5/24-1.6(a)(2),Class 4 Felony,"$100,000 ","$100,000 ",Robbins,60472
1935191560,1398325453,5/21/16,,,Male,Black,23,10,Case Continued,CARRY/POSSESS CONCEALED GUN,720 ILCS 5/24-1(a)(9),Class 4 Felony,"$100,000 ","$100,000 ",cHICAGO,60623
1935191598,1398325454,5/21/16,,,Male,White,36,10,Case Continued,RETAIL THEFT/DISP MERCH/<$300,720 ILCS 5/16-25(a)(1),Class A Misdemeanor,"$50,000 ","$50,000 ",Orland Pk,60462
1935193766,1398325455,5/21/16,,,Female,Black,20,10,Case Continued,RESIDENTIAL BURGLARY,720 ILCS 5/19-3(a),Class 1 Felony,"$50,000 ","$50,000 ",CHICAGO,60653
1935198027,1398325456,5/21/16,,,Female,Black,31,10,Case Continued,AGG DOMESTIC BATTERY/STRANGLE,720 ILCS 5/12-3.3(a-5),Class 2 Felony,"$100,000 ","$100,000 ",CHICAGO,60619
1935197184,1398325459,5/21/16,,,Male,Black,21,10,Case Continued,MFG/DEL CANNABIS/30-500 GRAMS,720 ILCS 550/5(d),Class 3 Felony,"$25,000 ","$125,000 ",MARKHAM,60428
1935197184,1398325459,5/21/16,,,Male,Black,21,10,Case Continued,"AGG UUW/LOADED PISTOL, REVOLVER, HANDGUN-NO CCL",720 ILCS 5/24-1.6(a)(3)(a)(5),Class 4 Felony,"$100,000 ","$125,000 ",MARKHAM,60428
1935199838,1398325460,5/21/16,,,Female,Black,24,10,EMI Bond,AGG BATTERY/PEACE OFFICER,720 ILCS 5/12-3.05(d)(4),Class 2 Felony,"$75,000 ","$75,000 ",CHICAGO,60636
1935191851,1398325461,5/21/16,,,Male,Black,19,10,Case Continued,DOMESTIC BTRY/PHYSICAL CONTACT,720 ILCS 5/12-3.2(a)(2),Class A Misdemeanor,"$25,000 ","$25,000 ",chicago,60627
1935199602,1398325462,5/21/16,,,Male,Black,21,10,Ship to IDOC,ARMED HABITUAL CRIMINAL,720 ILCS 5/24-1.7(a),Class X Felony,$0 ,$0 ,Calumet City,60409
1935198031,1398325464,5/21/16,,,Male,Hispanic White,21,10,Case Continued,AID/ABET/POSS/SELL STOLEN VEH,625 ILCS 5/4-103(a)(1),Class 2 Felony,"$50,000 ","$100,000 ",Chicago,60647
1935192770,1398325466,5/21/16,,,Female,Black,46,10,Case Continued,AGG DUI/3,625 ILCS 5/11-501(a),Class 2 Felony,"$50,000 ","$50,000 ",CHICAGO,60609
1935199177,1398325469,5/21/16,,,Male,Black,21,10,Case Continued,"Violation, Modification, or Revocation of Probation",730 ILCS 5 5-6-4,,$0 ,"$25,000 ",CHICAGO,60624
1935199177,1398325469,5/21/16,,,Male,Black,21,10,Case Continued,POSS AMT CON SUB EXCEPT(A)/(D),720 ILCS 570/402(c),Class 4 Felony,"$25,000 ","$25,000 ",CHICAGO,60624
1935196551,1398325470,5/21/16,,,Male,Black,35,10,Case Continued,POSS AMT CON SUB EXCEPT(A)/(D),720 ILCS 570/402(c),Class 4 Felony,"$50,000 ","$50,000 ",Chgo,60644
1935192404,1398325472,5/21/16,,,Male,Black,28,10,Case Continued,MFG/DEL HEROIN/SCH/PUB HS/PK,720 ILCS 570/407(b)(1),Class X Felony,$0 ,"$50,000 ",Chicago,60640
1935192404,1398325472,5/21/16,,,Male,Black,28,10,Case Continued,MFG/DEL COCAINE/SCH/PUB HS/PK,720 ILCS 570/407(b)(1),Class X Felony,"$50,000 ","$50,000 ",Chicago,60640
1935193322,1398325475,5/21/16,,,Male,Black,34,10,Case Continued,DOMESTIC BATTERY/BODILY HARM,720 ILCS 5/12-3.2(a)(1),Class A Misdemeanor,"$50,000 ","$50,000 ",Chicago,60623
1935199511,1398325477,5/21/16,,,Female,Black,36,10,Case Continued,DOMESTIC BATTERY/BODILY HARM,720 ILCS 5/12-3.2(a)(1),Class A Misdemeanor,"$10,000 ","$10,000 ",CHICAGO,60609
1935198034,1398325481,5/21/16,,,Male,Black,19,10,Case Continued,POSS AMT CON SUB EXCEPT(A)/(D),720 ILCS 570/402(c),Class 4 Felony,"$5,000 ","$5,000 ",Chicago,60644
1935193839,1398325485,5/21/16,,,Male,Black,28,10,Case Continued,VIOLATE ORDER PROTECTION,720 ILCS 5/12-3.4(a)(1),Class A Misdemeanor,"$5,000 ","$5,000 ",CHICAGO,60623
1935192049,1398325486,5/21/16,,,Male,Hispanic White,47,10,Case Continued,VIOLATE ORDER PROTECTION,720 ILCS 5/12-3.4(a)(1),Class A Misdemeanor,"$100,000 ","$100,000 ",Chicago,60623
1935194081,1398325487,5/21/16,,,Male,Black,31,10,Case Continued,POSS CANNABIS/10-30 GRAM/1ST,720 ILCS 550/4(c),Class A Misdemeanor,"$10,000 ","$10,000 ",chicago,60644
1935197066,1398325493,5/21/16,,,Male,Hispanic White,36,10,Case Continued,RECKLESS CONDUCT,720 ILCS 5/12-5(a),Class A Misdemeanor,"$50,000 ","$55,000 ",CICERO,60804
1935197066,1398325493,5/21/16,,,Male,Hispanic White,36,10,Case Continued,DISORDERLY CONDUCT,720 ILCS 5/26-1(a)(1),Class C Misdemeanor,"$5,000 ","$55,000 ",CICERO,60804
1935194506,1398325494,5/21/16,,,Female,Black,47,10,Sentenced County Time,RETAIL THEFT/DISP MERCH/<$300,720 ILCS 5/16-25(a)(1),Class A Misdemeanor,$0 ,"$10,000 ",Chgo,60619
1935192429,1398325495,5/21/16,,,Male,White,64,10,Case Continued,RETAIL THEFT/DISP MERCH/<$300,720 ILCS 5/16-25(a)(1),Class A Misdemeanor,"$50,000 ","$50,000 ",Hoffman Estates,60613
1935198567,1398325496,5/21/16,,,Male,Black,55,10,Case Continued,DOMESTIC BTRY/PHYSICAL CONTACT,720 ILCS 5/12-3.2(a)(2),Class A Misdemeanor,"$75,000 ","$75,000 ",Robbins,60472
1935195662,1398325499,5/21/16,,,Male,White,35,10,Case Continued,POSS AMT CON SUB EXCEPT(A)/(D),720 ILCS 570/402(c),Class 4 Felony,$0 ,"$75,000 ",Chicagi,6038
1935195662,1398325499,5/21/16,,,Male,White,35,10,Case Continued,RETAIL THEFT/DISP MERCH/<$300,720 ILCS 5/16-25(a)(1),Class A Misdemeanor,"$75,000 ","$75,000 ",Chicagi,6038
1935193753,1398325500,5/21/16,,,Male,Black,66,10,Case Continued,MFG/DEL HEROIN/SCH/PUB HS/PK,720 ILCS 570/407(b)(1),Class X Felony,$0 ,"$25,000 ",Chi,60624
1935193753,1398325500,5/21/16,,,Male,Black,66,10,Case Continued,MFG/DEL HEROIN/SCH/PUB HS/PK,720 ILCS 570/407(b)(1),Class X Felony,"$25,000 ","$25,000 ",Chi,60624
1935198846,1398325501,5/21/16,,,Male,White,33,10,EMI Bond,POSS AMT CON SUB EXCEPT(A)/(D),720 ILCS 570/402(c),Class 4 Felony,"$50,000 ","$50,000 ",Forest Park,60130
1935198037,1398325503,5/21/16,,,Male,Black,32,10,Stricken With Leave to Reinstate,OBSTRUCTING IDENTIFICATION,720 ILCS 5/31-4.5(a),Class A Misdemeanor,$0 ,$0 ,HAMMOND,46324
1935195157,1398325504,5/21/16,,,Male,Hispanic White,29,10,Case Continued,DOMESTIC BATTERY/BODILY HARM,720 ILCS 5/12-3.2(a)(1),Class A Misdemeanor,"$100,000 ","$700,000 ",Cicero,60804
1935195157,1398325504,5/21/16,,,Male,Hispanic White,29,10,Case Continued,AGG DOMESTIC BATTERY/STRANGLE,720 ILCS 5/12-3.3(a-5),Class 2 Felony,"$350,000 ","$700,000 ",Cicero,60804
1935195157,1398325504,5/21/16,,,Male,Hispanic White,29,10,Case Continued,CRIM DMG/GOVT PROP>$10K-$100K,720 ILCS 5/21-1.01(a)(1),Class 2 Felony,"$250,000 ","$700,000 ",Cicero,60804
1935194846,1398325505,5/21/16,,,Male,Black,39,10,Stricken With Leave to Reinstate,DRIVING ON REVOKED LICENSE,625 ILCS 5/6-303(a),Class A Misdemeanor,$0 ,$0 ,Riverdale,60827
1935195864,1398325508,5/21/16,,,Female,Black,39,10,Case Continued,RET THEFT/LES RTN PROP/<$300,720 ILCS 5/16-25(a)(8),Class A Misdemeanor,"$2,000 ","$2,000 ",CHICAGO,60623
1935195864,1398325508,5/21/16,,,Female,Black,39,10,Sentenced Supervision,RET THEFT/LES RTN PROP/<$300,720 ILCS 5/16-25(a)(8),Class A Misdemeanor,$0 ,"$2,000 ",CHICAGO,60623
1935199719,1398325513,5/21/16,,,Female,Black,39,10,Case Continued,DRVG UNDER INFLU/BAC 0.08,625 ILCS 5/11-501(a)(1),Class A Misdemeanor,"$20,000 ","$120,000 ",CHICAGO,60640
1935199719,1398325513,5/21/16,,,Female,Black,39,10,Case Continued,AGG BATTERY/PEACE OFFICER,720 ILCS 5/12-3.05(d)(4),Class 2 Felony,"$100,000 ","$120,000 ",CHICAGO,60640
1935194001,1398325514,5/21/16,,,Male,Hispanic White,28,10,Case Continued,DOMESTIC BTRY/PHYSICAL CONTACT,720 ILCS 5/12-3.2(a)(2),Class A Misdemeanor,"$75,000 ","$82,000 ",Melrose Park,60164
1935194001,1398325514,5/21/16,,,Male,Hispanic White,28,10,Case Continued,DRVG UNDER INFLU/BAC 0.08,625 ILCS 5/11-501(a)(1),Class A Misdemeanor,"$7,000 ","$82,000 ",Melrose Park,60164
1935198040,1398325515,5/21/16,,,Male,White,40,10,Case Continued,DOMESTIC BATTERY/BODILY HARM,720 ILCS 5/12-3.2(a)(1),Class A Misdemeanor,"$5,000 ","$5,000 ",Orland Hills,60487
1935198071,1398325518,5/21/16,,,Male,Black,26,10,Case Continued,RESIST/PC OFF/CORR EMP/FRFTR,720 ILCS 5/31-1(a),Class A Misdemeanor,"$5,000 ","$5,000 ",RICHTON PARK,60471
1935194975,1398325519,5/21/16,,,Male,Latino,47,10,Case Continued,AGG DUI LIC SUSP OR REVOKED,625 ILCS 5/11-501(a),Class 4 Felony,"$100,000 ","$100,000 ",Cicero,60647
1935198041,1398325521,5/21/16,,,Male,White,33,10,Case Continued,AGG DOMESTIC BATTERY/STRANGLE,720 ILCS 5/12-3.3(a-5),Class 2 Felony,"$250,000 ","$250,000 ",Hoffman Estates,60169
1935196215,1398325522,5/21/16,,,Male,Black,35,10,Case Continued,BATTERY/DOMESTIC,720 ILCS 5/12-3.2,Class A Misdemeanor,"$100,000 ","$100,000 ",CHICAGO,60623
1935198893,1398325737,5/22/16,,,Male,Black,22,9,Warrant,AGG BATTERY/PEACE OFFICER,720 ILCS 5/12-3.05(d)(4),Class 2 Felony,"$75,000 ","$75,000 ",Chicago,60707
1935198043,1398325738,5/22/16,,,Male,Black,18,9,Case Continued,AGG CRIM SEX ASSAULT/VICTIM <9,720 ILCS 5/11-1.30(b)(i),Class X Felony,"$150,000 ","$150,000 ",CHICAGO,60632
1935193832,1398325739,5/22/16,,,Male,White,57,9,EMI Bond,RECD/POSS/SELL STOLEN VEH/1ST,625 ILCS 5/4-103(a)(1),Class 3 Felony,"$25,000 ","$52,000 ",Chicago,60420
1935193832,1398325739,5/22/16,,,Male,White,57,9,Sentenced County Time,CRIMINAL TRESPASS TO VEHICLES,720 ILCS 5/21-2(a),Class A Misdemeanor,$0 ,"$52,000 ",Chicago,60420
1935197223,1398325740,5/22/16,,,Male,White,54,9,EMI Bond,VIOLATE ORDER PROTECTION,720 ILCS 5/12-3.4(a)(1),Class A Misdemeanor,"$20,000 ","$20,000 ",CHICAGO,60630
1935196837,1398325742,5/22/16,,,Male,Black,59,9,Case Continued,AMT NARC SCHED I/II/SCH/HS/PK,720 ILCS 570/407(b)(2),Class 1 Felony,$0 ,$0 ,Chicago,60639
1935193900,1398325743,5/22/16,,,Male,Latino,44,9,EMI Bond,VIOLATE ORDER PROTECTION,720 ILCS 5/12-3.4(a)(1),Class A Misdemeanor,"$50,000 ","$50,000 ",Chicago,60625
1935194749,1398325744,5/22/16,,,Male,Latino,22,9,EMI Bond,POSS AMT CON SUB EXCEPT(A)/(D),720 ILCS 570/402(c),Class 4 Felony,"$50,000 ","$50,000 ",CHICAGO,60630
1935194139,1398325745,5/22/16,,,Male,Latino,30,9,EMI Bond,POSS AMT CON SUB EXCEPT(A)/(D),720 ILCS 570/402(c),Class 4 Felony,"$50,000 ","$80,000 ",CHICAGO,60608
